

1000 atoms

2 atom types

0.0   21.54   xlo xhi
0.0   21.54   ylo yhi
0.0   21.54   zlo zhi

Masses

1  1.0
2  1.0

Atoms

	688	1   15.081043  17.235478  12.926608
	689	1   17.235478  17.235478  12.926608
	690	1   19.389912  17.235478  12.926608
	691	1   0.000000  19.389912  12.926608
	692	1   2.154435  19.389912  12.926608
	693	1   4.308869  19.389912  12.926608
	694	1   6.463304  19.389912  12.926608
	695	1   8.617739  19.389912  12.926608
	696	1   10.772173  19.389912  12.926608
	697	1   12.926608  19.389912  12.926608
	698	1   15.081043  19.389912  12.926608
	699	1   17.235478  19.389912  12.926608
	700	1   19.389912  19.389912  12.926608
	701	1   0.000000  0.000000  15.081043
	702	1   2.154435  0.000000  15.081043
	703	1   4.308869  0.000000  15.081043
	704	1   6.463304  0.000000  15.081043
	705	1   8.617739  0.000000  15.081043
	706	1   10.772173  0.000000  15.081043
	707	1   12.926608  0.000000  15.081043
	708	1   15.081043  0.000000  15.081043
	709	1   17.235478  0.000000  15.081043
	710	1   19.389912  0.000000  15.081043
	711	1   0.000000  2.154435  15.081043
	712	1   2.154435  2.154435  15.081043
	713	1   4.308869  2.154435  15.081043
	714	1   6.463304  2.154435  15.081043
	715	1   8.617739  2.154435  15.081043
	716	1   10.772173  2.154435  15.081043
	717	1   12.926608  2.154435  15.081043
	718	1   15.081043  2.154435  15.081043
	719	1   17.235478  2.154435  15.081043
	720	1   19.389912  2.154435  15.081043
	721	1   0.000000  4.308869  15.081043
	722	1   2.154435  4.308869  15.081043
	723	1   4.308869  4.308869  15.081043
	724	1   6.463304  4.308869  15.081043
	725	1   8.617739  4.308869  15.081043
	726	1   10.772173  4.308869  15.081043
	727	1   12.926608  4.308869  15.081043
	728	1   15.081043  4.308869  15.081043
	729	1   17.235478  4.308869  15.081043
	730	1   19.389912  4.308869  15.081043
	731	1   0.000000  6.463304  15.081043
	732	1   2.154435  6.463304  15.081043
	733	1   4.308869  6.463304  15.081043
	734	1   6.463304  6.463304  15.081043
	735	1   8.617739  6.463304  15.081043
	736	1   10.772173  6.463304  15.081043
	737	1   12.926608  6.463304  15.081043
	738	1   15.081043  6.463304  15.081043
	739	1   17.235478  6.463304  15.081043
	740	1   19.389912  6.463304  15.081043
	741	1   0.000000  8.617739  15.081043
	742	1   2.154435  8.617739  15.081043
	743	1   4.308869  8.617739  15.081043
	744	1   6.463304  8.617739  15.081043
	745	1   8.617739  8.617739  15.081043
	746	1   10.772173  8.617739  15.081043
	747	1   12.926608  8.617739  15.081043
	748	1   15.081043  8.617739  15.081043
	749	1   17.235478  8.617739  15.081043
	750	1   19.389912  8.617739  15.081043
	751	1   0.000000  10.772173  15.081043
	752	1   2.154435  10.772173  15.081043
	753	1   4.308869  10.772173  15.081043
	754	1   6.463304  10.772173  15.081043
	755	1   8.617739  10.772173  15.081043
	756	1   10.772173  10.772173  15.081043
	757	1   12.926608  10.772173  15.081043
	758	1   15.081043  10.772173  15.081043
	759	1   17.235478  10.772173  15.081043
	760	1   19.389912  10.772173  15.081043
	761	1   0.000000  12.926608  15.081043
	762	1   2.154435  12.926608  15.081043
	763	1   4.308869  12.926608  15.081043
	764	1   6.463304  12.926608  15.081043
	765	1   8.617739  12.926608  15.081043
	766	1   10.772173  12.926608  15.081043
	767	1   12.926608  12.926608  15.081043
	768	1   15.081043  12.926608  15.081043
	769	1   17.235478  12.926608  15.081043
	770	1   19.389912  12.926608  15.081043
	771	1   0.000000  15.081043  15.081043
	772	1   2.154435  15.081043  15.081043
	773	1   4.308869  15.081043  15.081043
	774	1   6.463304  15.081043  15.081043
	775	1   8.617739  15.081043  15.081043
	776	1   10.772173  15.081043  15.081043
	777	1   12.926608  15.081043  15.081043
	778	1   15.081043  15.081043  15.081043
	779	1   17.235478  15.081043  15.081043
	780	1   19.389912  15.081043  15.081043
	781	1   0.000000  17.235478  15.081043
	782	1   2.154435  17.235478  15.081043
	783	1   4.308869  17.235478  15.081043
	784	1   6.463304  17.235478  15.081043
	785	1   8.617739  17.235478  15.081043
	786	1   10.772173  17.235478  15.081043
	787	1   12.926608  17.235478  15.081043
	788	1   15.081043  17.235478  15.081043
	789	1   17.235478  17.235478  15.081043
	790	1   19.389912  17.235478  15.081043
	791	1   0.000000  19.389912  15.081043
	792	1   2.154435  19.389912  15.081043
	793	1   4.308869  19.389912  15.081043
	794	1   6.463304  19.389912  15.081043
	795	1   8.617739  19.389912  15.081043
	796	1   10.772173  19.389912  15.081043
	797	1   12.926608  19.389912  15.081043
	798	1   15.081043  19.389912  15.081043
	799	1   17.235478  19.389912  15.081043
	800	1   19.389912  19.389912  15.081043
	801	1   0.000000  0.000000  17.235478
	802	1   2.154435  0.000000  17.235478
	803	1   4.308869  0.000000  17.235478
	804	1   6.463304  0.000000  17.235478
	805	1   8.617739  0.000000  17.235478
	806	1   10.772173  0.000000  17.235478
	807	1   12.926608  0.000000  17.235478
	808	1   15.081043  0.000000  17.235478
	809	1   17.235478  0.000000  17.235478
	810	1   19.389912  0.000000  17.235478
	811	1   0.000000  2.154435  17.235478
	812	1   2.154435  2.154435  17.235478
	813	1   4.308869  2.154435  17.235478
	814	1   6.463304  2.154435  17.235478
	815	1   8.617739  2.154435  17.235478
	816	1   10.772173  2.154435  17.235478
	817	1   12.926608  2.154435  17.235478
	818	1   15.081043  2.154435  17.235478
	819	1   17.235478  2.154435  17.235478
	820	1   19.389912  2.154435  17.235478
	821	1   0.000000  4.308869  17.235478
	822	1   2.154435  4.308869  17.235478
	823	1   4.308869  4.308869  17.235478
	824	1   6.463304  4.308869  17.235478
	825	1   8.617739  4.308869  17.235478
	826	1   10.772173  4.308869  17.235478
	827	1   12.926608  4.308869  17.235478
	828	1   15.081043  4.308869  17.235478
	829	1   17.235478  4.308869  17.235478
	830	1   19.389912  4.308869  17.235478
	831	1   0.000000  6.463304  17.235478
	832	1   2.154435  6.463304  17.235478
	833	1   4.308869  6.463304  17.235478
	834	1   6.463304  6.463304  17.235478
	835	1   8.617739  6.463304  17.235478
	836	1   10.772173  6.463304  17.235478
	837	1   12.926608  6.463304  17.235478
	838	1   15.081043  6.463304  17.235478
	839	1   17.235478  6.463304  17.235478
	840	1   19.389912  6.463304  17.235478
	841	1   0.000000  8.617739  17.235478
	842	1   2.154435  8.617739  17.235478
	843	1   4.308869  8.617739  17.235478
	844	1   6.463304  8.617739  17.235478
	845	1   8.617739  8.617739  17.235478
	846	1   10.772173  8.617739  17.235478
	847	1   12.926608  8.617739  17.235478
	848	1   15.081043  8.617739  17.235478
	849	1   17.235478  8.617739  17.235478
	850	1   19.389912  8.617739  17.235478
	851	1   0.000000  10.772173  17.235478
	852	1   2.154435  10.772173  17.235478
	853	1   4.308869  10.772173  17.235478
	854	1   6.463304  10.772173  17.235478
	855	1   8.617739  10.772173  17.235478
	856	1   10.772173  10.772173  17.235478
	857	1   12.926608  10.772173  17.235478
	858	1   15.081043  10.772173  17.235478
	859	1   17.235478  10.772173  17.235478
	860	1   19.389912  10.772173  17.235478
	861	1   0.000000  12.926608  17.235478
	862	1   2.154435  12.926608  17.235478
	863	1   4.308869  12.926608  17.235478
	864	1   6.463304  12.926608  17.235478
	865	1   8.617739  12.926608  17.235478
	866	1   10.772173  12.926608  17.235478
	867	1   12.926608  12.926608  17.235478
	868	1   15.081043  12.926608  17.235478
	869	1   17.235478  12.926608  17.235478
	870	1   19.389912  12.926608  17.235478
	871	1   0.000000  15.081043  17.235478
	872	1   2.154435  15.081043  17.235478
	873	1   4.308869  15.081043  17.235478
	874	1   6.463304  15.081043  17.235478
	875	1   8.617739  15.081043  17.235478
	876	1   10.772173  15.081043  17.235478
	877	1   12.926608  15.081043  17.235478
	878	1   15.081043  15.081043  17.235478
	879	1   17.235478  15.081043  17.235478
	880	1   19.389912  15.081043  17.235478
	881	1   0.000000  17.235478  17.235478
	882	1   2.154435  17.235478  17.235478
	883	1   4.308869  17.235478  17.235478
	884	1   6.463304  17.235478  17.235478
	885	1   8.617739  17.235478  17.235478
	886	1   10.772173  17.235478  17.235478
	887	1   12.926608  17.235478  17.235478
	888	1   15.081043  17.235478  17.235478
	889	1   17.235478  17.235478  17.235478
	890	1   19.389912  17.235478  17.235478
	891	1   0.000000  19.389912  17.235478
	892	1   2.154435  19.389912  17.235478
	893	1   4.308869  19.389912  17.235478
	894	1   6.463304  19.389912  17.235478
	895	1   8.617739  19.389912  17.235478
	896	1   10.772173  19.389912  17.235478
	897	1   12.926608  19.389912  17.235478
	898	1   15.081043  19.389912  17.235478
	899	1   17.235478  19.389912  17.235478
	900	1   19.389912  19.389912  17.235478
	901	1   0.000000  0.000000  19.389912
	902	1   2.154435  0.000000  19.389912
	903	1   4.308869  0.000000  19.389912
	904	1   6.463304  0.000000  19.389912
	905	1   8.617739  0.000000  19.389912
	906	1   10.772173  0.000000  19.389912
	907	1   12.926608  0.000000  19.389912
	908	1   15.081043  0.000000  19.389912
	909	1   17.235478  0.000000  19.389912
	910	1   19.389912  0.000000  19.389912
	911	1   0.000000  2.154435  19.389912
	912	1   2.154435  2.154435  19.389912
	913	1   4.308869  2.154435  19.389912
	914	1   6.463304  2.154435  19.389912
	915	1   8.617739  2.154435  19.389912
	916	1   10.772173  2.154435  19.389912
	917	1   12.926608  2.154435  19.389912
	918	1   15.081043  2.154435  19.389912
	919	1   17.235478  2.154435  19.389912
	920	1   19.389912  2.154435  19.389912
	921	1   0.000000  4.308869  19.389912
	922	1   2.154435  4.308869  19.389912
	923	1   4.308869  4.308869  19.389912
	924	1   6.463304  4.308869  19.389912
	925	1   8.617739  4.308869  19.389912
	926	1   10.772173  4.308869  19.389912
	927	1   12.926608  4.308869  19.389912
	928	1   15.081043  4.308869  19.389912
	929	1   17.235478  4.308869  19.389912
	930	1   19.389912  4.308869  19.389912
	931	1   0.000000  6.463304  19.389912
	932	1   2.154435  6.463304  19.389912
	933	1   4.308869  6.463304  19.389912
	934	1   6.463304  6.463304  19.389912
	935	1   8.617739  6.463304  19.389912
	936	1   10.772173  6.463304  19.389912
	937	1   12.926608  6.463304  19.389912
	938	1   15.081043  6.463304  19.389912
	939	1   17.235478  6.463304  19.389912
	940	1   19.389912  6.463304  19.389912
	941	1   0.000000  8.617739  19.389912
	942	1   2.154435  8.617739  19.389912
	943	1   4.308869  8.617739  19.389912
	944	1   6.463304  8.617739  19.389912
	945	1   8.617739  8.617739  19.389912
	946	1   10.772173  8.617739  19.389912
	947	1   12.926608  8.617739  19.389912
	948	1   15.081043  8.617739  19.389912
	949	1   17.235478  8.617739  19.389912
	950	1   19.389912  8.617739  19.389912
	951	1   0.000000  10.772173  19.389912
	952	1   2.154435  10.772173  19.389912
	953	1   4.308869  10.772173  19.389912
	954	1   6.463304  10.772173  19.389912
	955	1   8.617739  10.772173  19.389912
	956	1   10.772173  10.772173  19.389912
	957	1   12.926608  10.772173  19.389912
	958	1   15.081043  10.772173  19.389912
	959	1   17.235478  10.772173  19.389912
	960	1   19.389912  10.772173  19.389912
	961	1   0.000000  12.926608  19.389912
	962	1   2.154435  12.926608  19.389912
	963	1   4.308869  12.926608  19.389912
	964	1   6.463304  12.926608  19.389912
	965	1   8.617739  12.926608  19.389912
	966	1   10.772173  12.926608  19.389912
	967	1   12.926608  12.926608  19.389912
	968	1   15.081043  12.926608  19.389912
	969	1   17.235478  12.926608  19.389912
	970	1   19.389912  12.926608  19.389912
	971	1   0.000000  15.081043  19.389912
	972	1   2.154435  15.081043  19.389912
	973	1   4.308869  15.081043  19.389912
	974	1   6.463304  15.081043  19.389912
	975	1   8.617739  15.081043  19.389912
	976	1   10.772173  15.081043  19.389912
	977	1   12.926608  15.081043  19.389912
	978	1   15.081043  15.081043  19.389912
	979	1   17.235478  15.081043  19.389912
	980	1   19.389912  15.081043  19.389912
	981	1   0.000000  17.235478  19.389912
	982	1   2.154435  17.235478  19.389912
	983	1   4.308869  17.235478  19.389912
	984	1   6.463304  17.235478  19.389912
	985	1   8.617739  17.235478  19.389912
	986	1   10.772173  17.235478  19.389912
	987	1   12.926608  17.235478  19.389912
	988	1   15.081043  17.235478  19.389912
	989	1   17.235478  17.235478  19.389912
	990	1   19.389912  17.235478  19.389912
	991	1   0.000000  19.389912  19.389912
	992	1   2.154435  19.389912  19.389912
	993	1   4.308869  19.389912  19.389912
	994	1   6.463304  19.389912  19.389912
	995	1   8.617739  19.389912  19.389912
	996	1   10.772173  19.389912  19.389912
	997	1   12.926608  19.389912  19.389912
	998	1   15.081043  19.389912  19.389912
	999	1   17.235478  19.389912  19.389912
	1000	1   19.389912  19.389912  19.389912
